"","p","b","e","w"
"13363",0.75,80000,130000,190000
"13364",0.75,80000,130000,190000
"13365",0.5,150000,2e+05,250000
"13366",0.5,150000,2e+05,250000
"13367",0.5,150000,2e+05,250000
"13368",0.5,150000,2e+05,250000
"13369",0.5,150000,2e+05,250000
"13370",0.5,150000,2e+05,250000
"13371",0.5,150000,2e+05,250000
"13372",0.5,150000,2e+05,250000
"13373",0.5,150000,2e+05,250000
"13374",0.5,150000,2e+05,250000
"13375",0.25,150000,2e+05,250000
"13376",0.25,150000,2e+05,250000
"13377",0.25,150000,2e+05,250000
"13378",0.25,150000,2e+05,250000
"13379",0.25,150000,2e+05,250000
"13380",0.25,150000,2e+05,250000
"13381",0.95,40000,64500,83000
"13382",0.95,40000,64500,83000
"13383",0.95,40000,64500,83000
"13384",0.95,40000,64500,83000
"13385",0.95,40000,64500,83000
"13386",0.95,40000,64500,83000
"13387",0.95,40000,64500,83000
"13388",0.95,40000,64500,83000
"13389",0.95,40000,64500,83000
"13390",0.95,40000,64500,83000
"13391",0.95,40000,64500,83000
"13392",0.95,40000,64500,83000
"13393",0.95,40000,64500,83000
"13394",0.95,40000,64500,83000
"13395",0.95,40000,64500,83000
"13396",0.95,40000,64500,83000
"13397",0.95,40000,64500,83000
"13398",0.95,40000,64500,83000
"13399",0.95,40000,64500,83000
"13400",0.95,40000,64500,83000
"13401",0.95,40000,64500,83000
"13402",0.95,40000,64500,83000
"13403",0.95,40000,64500,83000
"13404",0.95,40000,64500,83000
"13405",0.95,40000,64500,83000
"13406",0.95,40000,64500,83000
"13407",0.95,40000,64500,83000
"13408",0.95,40000,64500,83000
"13409",0.95,40000,64500,83000
"13410",0.95,40000,64500,83000
"13411",0.95,40000,64500,83000
"13412",0.95,40000,64500,83000
"13413",0.95,40000,64500,83000
"13414",0.95,40000,64500,83000
"13415",0.95,40000,64500,83000
"13416",0.95,40000,64500,83000
"13417",0.95,40000,64500,83000
"13418",0.95,40000,64500,83000
"13419",0.95,40000,64500,83000
"13420",0.95,40000,64500,83000
"13421",0.95,40000,64500,83000
"13422",0.95,40000,64500,83000
"13423",0.95,40000,64500,83000
"13424",0.95,40000,64500,83000
"13425",0.95,40000,64500,83000
"13426",0.95,40000,64500,83000
"13427",0.95,40000,64500,83000
"13428",0.95,40000,64500,83000
"13429",0.95,40000,64500,83000
"13430",0.95,40000,64500,83000
"13431",0.95,40000,64500,83000
"13432",0.95,40000,64500,83000
"13433",0.95,40000,64500,83000
"13434",0.95,40000,64500,83000
"13435",0.95,40000,64500,83000
"13436",0.95,40000,64500,83000
"13437",0.95,40000,64500,83000
"13438",0.95,40000,64500,83000
"13439",0.95,40000,64500,83000
"13440",0.95,40000,64500,83000
"13441",0.95,40000,64500,83000
"13442",0.95,40000,64500,83000
"13443",0.95,40000,64500,83000
"13444",0.95,40000,64500,83000
"13445",0.95,40000,64500,83000
"13446",0.95,40000,64500,83000
"13447",0.95,40000,64500,83000
"13448",0.95,40000,64500,83000
"13449",0.95,40000,64500,83000
"13450",0.95,40000,64500,83000
"13451",0.95,40000,64500,83000
"13452",0.95,40000,64500,83000
"13453",0.95,40000,64500,83000
"13454",0.95,40000,64500,83000
"13455",0.95,40000,64500,83000
"13456",0.95,40000,64500,83000
"13457",0.95,40000,64500,83000
"13458",0.95,40000,64500,83000
"13459",0.95,40000,64500,83000
"13460",0.95,40000,64500,83000
"13461",0.95,40000,64500,83000
"13462",0.95,40000,64500,83000
"13463",0.95,40000,64500,83000
"13464",0.95,40000,64500,83000
"13465",0.95,40000,64500,83000
"13466",0.95,40000,64500,83000
"13467",0.95,40000,64500,83000
"13468",0.95,40000,64500,83000
"13469",0.95,40000,64500,83000
"13470",0.95,40000,64500,83000
"13471",0.95,40000,64500,83000
"13472",0.95,40000,64500,83000
"13473",0.95,40000,64500,83000
"13474",0.95,40000,64500,83000
"13475",0.95,40000,64500,83000
"13476",0.95,40000,64500,83000
"13477",0.95,40000,64500,83000
"13478",0.95,40000,64500,83000
"13479",0.95,40000,64500,83000
"13480",0.95,40000,64500,83000
"13481",0.95,40000,64500,83000
"13482",0.95,40000,64500,83000
"13483",0.95,40000,64500,83000
"13484",0.95,40000,64500,83000
"13485",0.95,40000,64500,83000
"13486",0.95,40000,64500,83000
"13487",0.95,40000,64500,83000
"13488",0.95,40000,64500,83000
"13489",0.95,40000,64500,83000
"13490",0.95,40000,64500,83000
"13491",0.95,40000,64500,83000
"13492",0.95,40000,64500,83000
"13493",0.95,40000,64500,83000
"13494",0.95,40000,64500,83000
"13495",0.95,40000,64500,83000
"13496",0.95,40000,64500,83000
"13497",0.95,40000,64500,83000
"13498",0.95,40000,64500,83000
"13499",0.95,40000,64500,83000
"13500",0.95,40000,64500,83000
"13501",0.95,40000,64500,83000
"13502",0.95,40000,64500,83000
"13503",0.95,40000,64500,83000
"13504",0.95,40000,64500,83000
"13505",0.95,40000,64500,83000
"13506",0.95,40000,64500,83000
"13507",0.95,40000,64500,83000
"13508",0.95,40000,64500,83000
"13509",1,209000,209000,209000
"13510",1,209000,209000,209000
"13511",1,209000,209000,209000
"13512",1,209000,209000,209000
"13513",1,209000,209000,209000
"13514",1,209000,209000,209000
"13515",1,209000,209000,209000
"13516",1,209000,209000,209000
"13517",1,209000,209000,209000
"13518",1,209000,209000,209000
"13519",1,209000,209000,209000
"13520",1,209000,209000,209000
"13521",1,209000,209000,209000
"13522",1,209000,209000,209000
"13523",1,209000,209000,209000
"13524",1,209000,209000,209000
"13525",1,116000,116000,116000
"13526",1,116000,116000,116000
"13527",1,116000,116000,116000
"13528",1,116000,116000,116000
"13529",1,116000,116000,116000
"13530",1,116000,116000,116000
"13531",1,116000,116000,116000
"13532",1,116000,116000,116000
"13533",1,116000,116000,116000
"13534",1,116000,116000,116000
"13535",1,116000,116000,116000
"13536",1,116000,116000,116000
"13537",1,116000,116000,116000
"13538",1,116000,116000,116000
"13539",1,116000,116000,116000
"13540",1,116000,116000,116000
"13541",0.25,1e+05,2e+05,3e+05
"13542",0.25,1e+05,2e+05,3e+05
"13543",0.25,1e+05,2e+05,3e+05
"13544",0.25,1e+05,2e+05,3e+05
"13545",0.25,1e+05,2e+05,3e+05
"13546",0.25,1e+05,2e+05,3e+05
"13547",0.25,1e+05,2e+05,3e+05
"13548",0.25,1e+05,2e+05,3e+05
"13549",0.25,1e+05,2e+05,3e+05
"13550",0.25,1e+05,2e+05,3e+05
"13551",0.25,1e+05,2e+05,3e+05
"13552",0.25,1e+05,2e+05,3e+05
"13553",0.25,1e+05,2e+05,3e+05
"13554",0.25,1e+05,2e+05,3e+05
"13555",0.5,25000,50000,75000
"13556",0.5,25000,50000,75000
"13557",0.5,25000,50000,75000
"13558",0.5,25000,50000,75000
"13559",0.7,124300,170000,220000
"13560",0.7,124300,170000,220000
"13561",0.7,124300,170000,220000
"13562",0.7,124300,170000,220000
"13563",0.7,124300,170000,220000
"13564",0.7,124300,170000,220000
"13565",0.7,124300,170000,220000
"13566",0.5,1744300,1944300,2044300
"13567",0.5,1744300,1944300,2044300
"13568",0.5,1744300,1944300,2044300
"13569",0.5,1744300,1944300,2044300
"13570",0.5,1744300,1944300,2044300
"13571",0.5,1744300,1944300,2044300
"13572",0.5,1744300,1944300,2044300
"13573",0.5,1744300,1944300,2044300
"13574",0.4,250000,5e+05,750000
"13575",0.4,250000,5e+05,750000
"13576",0.4,250000,5e+05,750000
"13577",0.4,250000,5e+05,750000
"13578",0.4,250000,5e+05,750000
"13579",0.4,250000,5e+05,750000
"13580",0.4,250000,5e+05,750000
"13581",0.4,250000,5e+05,750000
"13582",0.4,250000,5e+05,750000
"13583",0.4,250000,5e+05,750000
"13584",0.4,250000,5e+05,750000
"13585",0.4,250000,5e+05,750000
"13586",0.4,250000,5e+05,750000
"13587",0.4,250000,5e+05,750000
"13588",0.4,250000,5e+05,750000
"13589",0.87,1500000,1500000,1500000
"13590",0.87,1500000,1500000,1500000
"13591",0.5,20000,40000,60000
"13592",0.5,20000,40000,60000
"13593",0.5,20000,40000,60000
"13594",0.5,20000,40000,60000
"13595",0.5,20000,40000,60000
"13596",0.5,20000,40000,60000
"13597",0.5,20000,40000,60000
"13598",0.5,20000,40000,60000
"13599",0.5,20000,40000,60000
"13600",0.5,20000,40000,60000
"13601",0.5,20000,40000,60000
"13602",0.5,20000,40000,60000
"13603",0.5,20000,40000,60000
"13604",0.5,20000,40000,60000
"13605",0.4,7e+05,735000,770000
"13606",0.4,7e+05,735000,770000
"13607",0.4,7e+05,735000,770000
"13608",0.4,7e+05,735000,770000
"13609",0.4,7e+05,735000,770000
"13610",0.8,7e+05,735000,770000
"13611",0.8,7e+05,735000,770000
"13612",0.8,7e+05,735000,770000
"13613",0.8,7e+05,735000,770000
"13614",0.8,7e+05,735000,770000
"13615",0.8,7e+05,735000,770000
"13616",0.8,7e+05,735000,770000
"13617",0.8,7e+05,735000,770000
"13618",0.8,7e+05,735000,770000
"13619",0.5,15000,20000,25000
"13620",0.5,15000,20000,25000
"13621",0.5,15000,20000,25000
"13622",0.5,15000,20000,25000
"13623",0.6,58083,87125,116166
"13624",0.6,58083,87125,116166
"13625",0.6,58083,87125,116166
"13626",0.6,58083,87125,116166
"13627",0.6,58083,87125,116166
"13628",0.6,58083,87125,116166
"13629",0.6,58083,87125,116166
"13630",0.4,3048037,4048037,5048037
"13631",0.4,3048037,4048037,5048037
"13632",0.4,3048037,4048037,5048037
"13633",0.4,3048037,4048037,5048037
"13634",0.4,3048037,4048037,5048037
"13635",0.4,3048037,4048037,5048037
"13636",0.4,3048037,4048037,5048037
"13637",0.4,3048037,4048037,5048037
"13638",0.4,3048037,4048037,5048037
"13639",0.6,89221.43,109221.43,159221.43
"13640",0.6,89221.43,109221.43,159221.43
"13641",0.6,89221.43,109221.43,159221.43
"13642",0.6,89221.43,109221.43,159221.43
"13643",0.6,89221.43,109221.43,159221.43
"13644",0.6,89221.43,109221.43,159221.43
"13645",0.6,89221.43,109221.43,159221.43
"13646",0.5,188972.28,235727.1,397383.69
"13647",0.5,188972.28,235727.1,397383.69
"13648",0.5,188972.28,235727.1,397383.69
"13649",0.5,188972.28,235727.1,397383.69
"13650",0.5,188972.28,235727.1,397383.69
"13651",0.5,188972.28,235727.1,397383.69
"13652",0.5,188972.28,235727.1,397383.69
"13653",0.75,110985,148957,179800
"13654",0.75,110985,148957,179800
"13655",0.6,230000,350000,420000
"13656",0.6,230000,350000,420000
"13657",0.6,230000,350000,420000
"13658",0.6,230000,350000,420000
"13659",0.6,230000,350000,420000
"13660",0.6,230000,350000,420000
"13661",0.6,230000,350000,420000
"13662",0.1,55000,55000,55000
"13663",0.1,55000,55000,55000
"13664",0.1,55000,55000,55000
"13665",0.1,55000,55000,55000
"13666",0.1,55000,55000,55000
"13667",0.1,55000,55000,55000
"13668",0.6,15000,1e+05,185000
"13669",0.6,15000,1e+05,185000
"13670",0.6,15000,1e+05,185000
"13671",0.5,50000,1e+05,150000
"13672",0.5,50000,1e+05,150000
"13673",0.5,50000,1e+05,150000
"13674",0.5,20000,25000,30000
"13675",0.5,20000,25000,30000
"13676",0.5,20000,25000,30000
"13677",0.63,101000,300500,5e+05
"13678",0.85,2e+06,2e+06,2e+06
"13679",0.85,2e+06,2e+06,2e+06
"13680",0.85,2e+06,2e+06,2e+06
"13681",0.85,2e+06,2e+06,2e+06
"13682",0.88,2100000,11050000,2e+07
"13683",0.4,3e+05,9e+05,2500000
"13684",0.5,27182.33,43491.73,54364.66
"13685",0.5,27182.33,43491.73,54364.66
"13686",0.5,27182.33,43491.73,54364.66
"13687",0.5,27182.33,43491.73,54364.66
"13688",0.5,27182.33,43491.73,54364.66
"13689",0.5,27182.33,43491.73,54364.66
"13690",0.5,27182.33,43491.73,54364.66
"13691",0.5,27182.33,43491.73,54364.66
"13692",0.5,27182.33,43491.73,54364.66
"13693",0.5,27182.33,43491.73,54364.66
"13694",0.5,27182.33,43491.73,54364.66
"13695",0.5,27182.33,43491.73,54364.66
"13696",0.8,507970,761954,1015939
"13697",0.8,507970,761954,1015939
"13698",0.8,507970,761954,1015939
"13699",0.8,507970,761954,1015939
"13700",0.8,507970,761954,1015939
"13701",0.8,507970,761954,1015939
"13702",0.8,507970,761954,1015939
"13703",0.8,507970,761954,1015939
"13704",0.8,507970,761954,1015939
"13705",0.8,507970,761954,1015939
"13706",0.8,507970,761954,1015939
"13707",0.8,507970,761954,1015939
"13708",0.8,507970,761954,1015939
"13709",0.8,507970,761954,1015939
"13710",0.8,507970,761954,1015939
"13711",0.8,507970,761954,1015939
"13712",0.8,507970,761954,1015939
"13713",0.75,96227.15,153963.44,192454.3
"13714",0.75,96227.15,153963.44,192454.3
"13715",0.75,96227.15,153963.44,192454.3
"13716",0.75,96227.15,153963.44,192454.3
"13717",0.75,96227.15,153963.44,192454.3
"13718",0.75,96227.15,153963.44,192454.3
"13719",0.75,96227.15,153963.44,192454.3
"13720",0.75,96227.15,153963.44,192454.3
"13721",0.75,96227.15,153963.44,192454.3
"13722",0.75,96227.15,153963.44,192454.3
"13723",0.75,96227.15,153963.44,192454.3
"13724",0.75,96227.15,153963.44,192454.3
"13725",0,51000,75500,1e+05
"13726",0,51000,75500,1e+05
"13727",0,51000,75500,1e+05
"13728",0,51000,75500,1e+05
"13729",0,51000,75500,1e+05
"13730",0.5,96227.15,153963.44,192454.3
"13731",0.5,96227.15,153963.44,192454.3
"13732",0.5,96227.15,153963.44,192454.3
"13733",0.5,96227.15,153963.44,192454.3
"13734",0.1,96227.15,153963.44,192454.3
"13735",0.1,96227.15,153963.44,192454.3
"13736",0.1,96227.15,153963.44,192454.3
"13737",0.1,96227.15,153963.44,192454.3
"13738",0.1,96227.15,153963.44,192454.3
"13739",0.1,96227.15,153963.44,192454.3
"13740",0.1,96227.15,153963.44,192454.3
"13741",0.1,96227.15,153963.44,192454.3
"13742",0,0,25000,50000
"13743",0,0,25000,50000
"13744",0,0,25000,50000
"13745",0,0,25000,50000
"13746",0,0,25000,50000
"13747",0,0,25000,50000
"13748",0,0,25000,50000
"13749",0,0,25000,50000
"13750",0,0,25000,50000
"13751",0,0,25000,50000
"13752",0,0,25000,50000
"13753",0,0,25000,50000
"13754",0,0,25000,50000
"13755",0,0,25000,50000
"13756",0,0,25000,50000
"13757",0,0,25000,50000
"13758",0,0,25000,50000
"13759",0.5,100786.67,161258.67,201573.34
"13760",0.5,100786.67,161258.67,201573.34
"13761",0.5,100786.67,161258.67,201573.34
"13762",0.5,100786.67,161258.67,201573.34
"13763",0.88,2100000,11050000,2e+07
"13764",0.88,2100000,11050000,2e+07
"13765",0.88,2100000,11050000,2e+07
"13766",0.88,501000,1250500,2e+06
"13767",0.5,773904.62,1238247.39,1547809.24
"13768",0.5,773904.62,1238247.39,1547809.24
"13769",0.5,773904.62,1238247.39,1547809.24
"13770",0.5,773904.62,1238247.39,1547809.24
"13771",0.5,773904.62,1238247.39,1547809.24
"13772",0.5,773904.62,1238247.39,1547809.24
"13773",0.5,773904.62,1238247.39,1547809.24
"13774",0.5,773904.62,1238247.39,1547809.24
"13775",0.5,773904.62,1238247.39,1547809.24
"13776",0.5,773904.62,1238247.39,1547809.24
"13777",0.5,773904.62,1238247.39,1547809.24
"13778",0.5,773904.62,1238247.39,1547809.24
"13779",0.13,0,25000,50000
"13780",0.13,0,25000,50000
"13781",0.13,0,25000,50000
"13782",0.13,0,25000,50000
"13783",0.355,51000,75500,1e+05
"13784",0.355,51000,75500,1e+05
"13785",0.355,51000,75500,1e+05
"13786",0.355,51000,75500,1e+05
"13787",0.355,51000,75500,1e+05
"13788",0.355,51000,75500,1e+05
"13789",0.355,51000,75500,1e+05
"13790",0.355,51000,75500,1e+05
"13791",0.355,51000,75500,1e+05
"13792",0.355,51000,75500,1e+05
"13793",0.355,51000,75500,1e+05
"13794",0.355,51000,75500,1e+05
"13795",0.355,51000,75500,1e+05
"13796",0,101000,300500,5e+05
"13797",0,101000,300500,5e+05
"13798",0,101000,300500,5e+05
"13799",0,101000,300500,5e+05
"13800",0,101000,300500,5e+05
"13801",0,101000,300500,5e+05
"13802",0,101000,300500,5e+05
"13803",0,101000,300500,5e+05
"13804",0,101000,300500,5e+05
"13805",0,101000,300500,5e+05
"13806",0,101000,300500,5e+05
"13807",0,101000,300500,5e+05
"13808",0,101000,300500,5e+05
"13809",0,101000,300500,5e+05
"13810",0,101000,300500,5e+05
"13811",0,101000,300500,5e+05
"13812",0,101000,300500,5e+05
"13813",0.75,2639396.68,4223034.68,5278793.35
"13814",0.55,2639396.68,4223034.68,5278793.35
"13815",0.55,2639396.68,4223034.68,5278793.35
"13816",0.55,2639396.68,4223034.68,5278793.35
"13817",0.55,2639396.68,4223034.68,5278793.35
"13818",0.55,2639396.68,4223034.68,5278793.35
"13819",0.55,2639396.68,4223034.68,5278793.35
"13820",0.55,2639396.68,4223034.68,5278793.35
"13821",0.55,2639396.68,4223034.68,5278793.35
"13822",0.55,2639396.68,4223034.68,5278793.35
"13823",0.55,2639396.68,4223034.68,5278793.35
"13824",0.55,2639396.68,4223034.68,5278793.35
"13825",0.5,16765.67,26825.06,33531.33
"13826",0.5,16765.67,26825.06,33531.33
"13827",0.5,16765.67,26825.06,33531.33
"13828",0.5,16765.67,26825.06,33531.33
"13829",0.5,16765.67,26825.06,33531.33
"13830",0.5,16765.67,26825.06,33531.33
"13831",0.5,16765.67,26825.06,33531.33
"13832",0.5,16765.67,26825.06,33531.33
"13833",0.5,16765.67,26825.06,33531.33
"13834",0.5,16765.67,26825.06,33531.33
"13835",0.5,16765.67,26825.06,33531.33
"13836",0.5,16765.67,26825.06,33531.33
"13837",0.75,22644.33,36230.93,45288.66
"13838",0.75,22644.33,36230.93,45288.66
"13839",0.75,22644.33,36230.93,45288.66
"13840",0.75,22644.33,36230.93,45288.66
"13841",0.2,50000,80000,1e+05
"13842",0.2,50000,80000,1e+05
"13843",0.2,50000,80000,1e+05
"13844",0.2,50000,80000,1e+05
"13845",0.75,22275.13,35640.21,44550.27
"13846",0.75,22275.13,35640.21,44550.27
"13847",0.75,22275.13,35640.21,44550.27
"13848",0.75,22275.13,35640.21,44550.27
"13849",0.75,22275.13,35640.21,44550.27
"13850",0.75,22275.13,35640.21,44550.27
"13851",0.75,22275.13,35640.21,44550.27
"13852",0.75,22275.13,35640.21,44550.27
"13853",0.75,22275.13,35640.21,44550.27
"13854",0.75,22275.13,35640.21,44550.27
"13855",0.75,22275.13,35640.21,44550.27
"13856",0.75,22275.13,35640.21,44550.27
"13857",0.75,2939.33,4702.93,5878.67
"13858",0.75,2939.33,4702.93,5878.67
"13859",0.75,2939.33,4702.93,5878.67
"13860",0.75,2939.33,4702.93,5878.67
"13861",0.75,2939.33,4702.93,5878.67
"13862",0.75,2939.33,4702.93,5878.67
"13863",0.75,2939.33,4702.93,5878.67
"13864",0.75,2939.33,4702.93,5878.67
"13865",0.75,2939.33,4702.93,5878.67
"13866",0.75,2939.33,4702.93,5878.67
"13867",0.75,2939.33,4702.93,5878.67
"13868",0.75,2939.33,4702.93,5878.67
"13869",0.63,101000,300500,5e+05
"13870",0.63,101000,300500,5e+05
"13871",0.63,101000,300500,5e+05
"13872",0.63,101000,300500,5e+05
"13873",0.63,101000,300500,5e+05
"13874",0.63,101000,300500,5e+05
"13875",0.63,101000,300500,5e+05
"13876",0.63,101000,300500,5e+05
"13877",0.63,101000,300500,5e+05
"13878",0.63,101000,300500,5e+05
"13879",0.63,101000,300500,5e+05
"13880",0.63,101000,300500,5e+05
"13881",0.63,101000,300500,5e+05
"13882",0.63,101000,300500,5e+05
"13883",0.63,101000,300500,5e+05
"13884",0.63,101000,300500,5e+05
"13885",0.355,0,25000,50000
"13886",0.355,0,25000,50000
"13887",0.355,0,25000,50000
"13888",0.355,0,25000,50000
"13889",0.355,0,25000,50000
"13890",0.5,16765.67,26825.06,33531.33
"13891",0.5,16765.67,26825.06,33531.33
"13892",0.5,16765.67,26825.06,33531.33
"13893",0.5,16765.67,26825.06,33531.33
"13894",0.5,16765.67,26825.06,33531.33
"13895",0.5,16765.67,26825.06,33531.33
"13896",0.5,16765.67,26825.06,33531.33
"13897",0.5,16765.67,26825.06,33531.33
"13898",0.5,16765.67,26825.06,33531.33
"13899",0.5,16765.67,26825.06,33531.33
"13900",0.5,16765.67,26825.06,33531.33
"13901",0.5,16765.67,26825.06,33531.33
"13902",0.2,181580.29,290528.46,363160.57
"13903",0.2,181580.29,290528.46,363160.57
"13904",0.2,181580.29,290528.46,363160.57
"13905",0.2,181580.29,290528.46,363160.57
"13906",0.2,181580.29,290528.46,363160.57
"13907",0.2,181580.29,290528.46,363160.57
"13908",0.2,181580.29,290528.46,363160.57
"13909",0.2,181580.29,290528.46,363160.57
"13910",0.2,181580.29,290528.46,363160.57
"13911",0.2,181580.29,290528.46,363160.57
"13912",0.2,181580.29,290528.46,363160.57
"13913",0.2,181580.29,290528.46,363160.57
"13914",0.5,64151.43,102642.29,128302.86
"13915",0.5,64151.43,102642.29,128302.86
"13916",0.5,64151.43,102642.29,128302.86
"13917",0.5,64151.43,102642.29,128302.86
"13918",0.5,64151.43,102642.29,128302.86
"13919",0.5,64151.43,102642.29,128302.86
"13920",0.5,64151.43,102642.29,128302.86
"13921",0.5,64151.43,102642.29,128302.86
"13922",0.5,64151.43,102642.29,128302.86
"13923",0.5,64151.43,102642.29,128302.86
"13924",0.5,64151.43,102642.29,128302.86
"13925",0.5,64151.43,102642.29,128302.86
"13926",0.63,2100000,11050000,2e+07
"13927",0.63,2100000,11050000,2e+07
"13928",0.63,2100000,11050000,2e+07
"13929",0.63,2100000,11050000,2e+07
"13930",0.5,523904.62,838247.39,1047809.24
"13931",0.3,523904.62,838247.39,1047809.24
"13932",0.3,523904.62,838247.39,1047809.24
"13933",0.3,523904.62,838247.39,1047809.24
"13934",0.3,523904.62,838247.39,1047809.24
"13935",0.5,1496000,1496000,1496000
"13936",0.5,1496000,1496000,1496000
"13937",0.5,1496000,1496000,1496000
"13938",0.5,1496000,1496000,1496000
"13939",0.5,1496000,1496000,1496000
"13940",0.5,1496000,1496000,1496000
"13941",0.5,1496000,1496000,1496000
"13942",0.5,64151.43,102642.29,128302.86
"13943",0.5,64151.43,102642.29,128302.86
"13944",0.5,64151.43,102642.29,128302.86
"13945",0.5,64151.43,102642.29,128302.86
"13946",0.5,64151.43,102642.29,128302.86
"13947",0.5,64151.43,102642.29,128302.86
"13948",0.5,64151.43,102642.29,128302.86
"13949",0.5,64151.43,102642.29,128302.86
"13950",0.5,64151.43,102642.29,128302.86
"13951",0.5,64151.43,102642.29,128302.86
"13952",0.5,64151.43,102642.29,128302.86
"13953",0.5,64151.43,102642.29,128302.86
"13954",0.2,40449.88,64719.8,80899.75
"13955",0.2,40449.88,64719.8,80899.75
"13956",0.2,40449.88,64719.8,80899.75
"13957",0.2,40449.88,64719.8,80899.75
"13958",0.2,40449.88,64719.8,80899.75
"13959",0.2,40449.88,64719.8,80899.75
"13960",0.2,40449.88,64719.8,80899.75
"13961",0.2,40449.88,64719.8,80899.75
"13962",0.2,40449.88,64719.8,80899.75
"13963",0.2,40449.88,64719.8,80899.75
"13964",0.2,40449.88,64719.8,80899.75
"13965",0.2,40449.88,64719.8,80899.75
"13966",0.75,290898.45,465437.52,581796.89
"13967",0.75,290898.45,465437.52,581796.89
"13968",0.75,290898.45,465437.52,581796.89
"13969",0.75,290898.45,465437.52,581796.89
"13970",0.25,290898.45,465437.52,581796.89
